account_age_days,amount,country,customer_id,device_id,failed_attempts_24h,fraud,merchant_id,payment_method,transaction_id,transaction_time
739.8,38.1,FR,2383,7972,1,0,38,card,13878,2025-01-03 07:11:06
168.56,311.67,ES,4895,4027,0,0,25,card,13727,2025-01-03 07:25:49
600.14,123.86,FR,2228,6158,0,0,1,cash,1496,2025-01-03 07:40:03
475.16,15.17,BG,192,5281,1,0,78,card,9067,2025-01-03 07:56:49
534.47,90.39,PL,4295,7381,0,0,8,wallet,24583,2025-01-03 08:24:37
569.03,46.46,DE,3438,3491,0,0,30,bank_transfer,37159,2025-01-03 08:33:10
314.33,203.08,BG,475,5086,1,0,50,bank_transfer,13152,2025-01-03 08:36:02
163.02,75.4,IT,530,1475,1,0,20,wallet,3998,2025-01-03 08:59:20
452.38,31.03,GB,3305,7006,1,0,88,card,30077,2025-01-03 09:03:45
373.39,68.46,US,64,5377,1,0,89,card,34953,2025-01-03 09:04:35
307.49,174.07,BG,3742,1763,0,0,38,bank_transfer,16306,2025-01-03 09:18:19
576.23,66.88,US,1447,1638,0,0,58,cash,29075,2025-01-03 09:23:17
865.03,55.4,US,351,6114,0,0,16,card,29457,2025-01-03 09:23:46
657.41,62.54,RO,4375,641,0,0,51,card,2799,2025-01-03 09:31:39
441.63,189.62,BG,1232,2757,0,0,82,card,12726,2025-01-03 10:04:43
580.35,33.78,GB,4331,4166,1,0,81,card,13179,2025-01-03 10:07:40
583.71,18.34,IT,3107,6819,0,0,48,bank_transfer,32474,2025-01-03 10:10:55
522.36,200.39,PL,87,7209,0,0,99,cash,40951,2025-01-03 10:54:43
663.42,59.68,RO,2687,7110,1,0,9,card,34034,2025-01-03 10:57:26
416.1,161.65,ES,3624,7428,1,0,62,card,19999,2025-01-03 11:11:02
197.91,89.44,DE,3877,3881,1,0,28,card,28327,2025-01-03 11:19:52
522.21,136.08,BG,1792,2309,0,0,52,card,28913,2025-01-03 11:35:54
391.63,454.26,RO,1437,7258,3,0,80,card,37361,2025-01-03 11:47:29
696.23,162.98,US,2373,5287,1,0,36,cash,24143,2025-01-03 11:51:09
749.78,26.68,BG,3976,5580,0,0,22,card,38844,2025-01-03 11:54:09
440.77,39.84,IT,3591,2336,1,0,42,bank_transfer,19863,2025-01-03 12:00:12
325.19,118.04,BG,4470,1627,2,0,77,card,33365,2025-01-03 12:02:05
494.07,127.89,PL,184,5928,1,0,28,card,45703,2025-01-03 12:14:36
494.6,119.43,US,1769,72,0,0,47,wallet,22881,2025-01-03 12:31:22
371.45,107.76,RO,837,477,1,0,71,card,39346,2025-01-03 13:03:00
547.93,70.12,GB,3569,6766,0,0,77,card,48612,2025-01-03 13:24:14
258.35,65.15,RO,3133,1559,0,0,14,card,30557,2025-01-03 13:46:40
346.36,27.97,RO,2897,1295,0,0,82,bank_transfer,48011,2025-01-03 13:59:29
582.3,43.45,ES,3759,4086,0,0,67,bank_transfer,19443,2025-01-03 14:03:31
955.32,53.49,BG,4020,5062,2,0,67,card,7195,2025-01-03 14:03:46
319.47,183.58,BG,359,4955,1,0,62,bank_transfer,7418,2025-01-03 14:05:49
480.53,96.45,NL,1943,6758,1,0,92,card,3869,2025-01-03 14:08:43
308.37,19.35,PL,617,3512,0,0,37,card,4791,2025-01-03 14:12:19
522.39,58.62,US,3611,7009,0,0,32,card,14169,2025-01-03 14:18:54
488.23,51.61,GB,3549,6758,1,0,20,wallet,2576,2025-01-03 14:21:35
470.95,103.03,ES,3494,4223,1,0,74,wallet,8551,2025-01-03 14:39:19
691.8,82.62,BG,2963,5456,0,0,29,card,10863,2025-01-03 14:40:54
507.49,44.81,RO,640,5062,0,0,51,bank_transfer,44234,2025-01-03 14:58:15
508.86,44.41,BG,4432,5764,0,0,31,cash,30144,2025-01-03 15:06:31
287.17,60.57,FR,4074,6377,1,0,91,card,33855,2025-01-03 15:18:20
482.99,38.88,RO,667,601,1,0,56,wallet,36444,2025-01-03 15:29:25
528.57,52.47,DE,1705,5064,1,0,73,wallet,8259,2025-01-03 15:34:10
643.03,173.34,BG,4664,5292,1,0,76,card,36155,2025-01-03 15:34:17
480.07,44.82,GB,2026,1781,1,0,55,card,36117,2025-01-03 15:50:32
601.22,34.92,NL,4704,7799,2,0,40,cash,23553,2025-01-03 15:57:06
331.65,328.06,PL,2756,559,2,1,81,wallet,8889,2025-01-03 15:59:26
482.33,66.09,GB,3097,806,0,0,28,cash,38259,2025-01-03 16:07:47
549.23,49.97,BG,526,6937,1,0,40,card,17166,2025-01-03 16:15:15
338.88,28.73,FR,2355,6544,1,0,40,card,161,2025-01-03 16:54:03
416.12,27.05,DE,2835,6108,1,0,46,bank_transfer,19370,2025-01-03 17:02:48
396.99,81.64,NL,1883,3871,0,0,77,bank_transfer,33508,2025-01-03 17:24:55
352.04,50.38,RO,826,1324,1,0,15,card,45053,2025-01-03 17:26:09
616.72,200.55,RO,3082,7559,2,1,96,card,16626,2025-01-03 17:28:55
512.02,120.16,GB,4835,5615,2,0,36,card,14044,2025-01-03 17:47:47
262.44,42.36,IT,452,5603,1,0,32,card,49559,2025-01-03 18:08:01
639.0,56.28,NL,4687,4634,0,0,83,wallet,45465,2025-01-03 18:20:56
335.86,52.86,DE,1292,847,1,0,67,bank_transfer,48817,2025-01-03 18:35:20
366.3,315.48,NL,3267,7093,0,0,60,card,23304,2025-01-03 18:37:19
436.69,14.4,GB,981,4333,1,0,8,card,8579,2025-01-03 18:40:44
475.59,36.15,GB,2341,4181,0,0,16,card,45065,2025-01-03 18:48:34
339.85,596.69,ES,3447,7513,0,0,94,cash,41309,2025-01-03 19:15:10
545.51,28.59,RO,3523,1981,1,0,1,card,35769,2025-01-03 19:18:02
550.23,276.39,NL,4531,6306,0,0,74,wallet,31049,2025-01-03 19:21:55
460.27,80.19,NL,2306,1045,2,0,30,bank_transfer,11918,2025-01-03 19:36:48
243.61,17.15,PL,565,4539,1,0,9,bank_transfer,44973,2025-01-03 19:54:33
744.19,35.03,ES,4263,198,0,0,95,card,28371,2025-01-03 20:02:45
703.6,59.59,GB,4005,721,0,0,97,wallet,38681,2025-01-03 20:16:01
290.31,26.85,DE,2988,4683,1,0,21,bank_transfer,12961,2025-01-03 20:25:11
575.06,14.03,DE,1885,6784,0,0,82,card,9365,2025-01-03 20:36:07
175.92,80.11,BG,1332,5428,0,0,62,cash,49515,2025-01-03 20:50:22
608.92,117.26,GB,1739,4761,0,0,74,wallet,22392,2025-01-03 21:03:38
324.08,164.67,ES,4630,4809,0,0,1,card,45321,2025-01-03 21:05:12
536.03,44.44,GB,3384,4639,0,0,77,card,31777,2025-01-03 21:41:51
448.73,89.06,FR,4361,7288,0,0,23,bank_transfer,14010,2025-01-03 21:48:54
743.04,29.71,NL,3650,7244,0,0,89,card,46441,2025-01-03 22:13:05
406.29,105.71,NL,301,3358,0,0,90,card,16399,2025-01-03 22:15:40
463.95,99.84,NL,1708,5010,0,0,47,card,11693,2025-01-03 22:49:08
370.49,80.77,IT,3651,4023,1,0,12,cash,29936,2025-01-03 22:57:10
604.44,38.54,GB,3810,4930,1,0,68,card,6111,2025-01-03 22:58:46
186.7,36.35,FR,3349,4831,0,0,63,card,5903,2025-01-03 23:01:05
255.28,25.53,ES,1827,5869,0,0,35,card,11715,2025-01-03 23:04:57
201.36,98.66,BG,3170,5475,1,0,8,bank_transfer,38490,2025-01-03 23:14:30
496.9,192.32,NL,4939,5994,1,0,69,card,33739,2025-01-03 23:29:27
171.32,152.11,DE,4286,4316,1,0,63,bank_transfer,3973,2025-01-03 23:33:35
426.7,150.19,BG,4512,5405,0,0,75,,10787,2025-01-03 23:33:49
390.75,46.42,DE,60,5838,1,0,42,card,49454,2025-01-04 00:03:21
243.81,98.18,RO,2950,4421,0,0,40,card,31770,2025-01-04 00:08:41
677.32,41.53,FR,148,5302,0,0,91,card,42494,2025-01-04 00:19:40
825.51,116.83,RO,3883,5318,0,0,72,card,46252,2025-01-04 00:39:49
431.79,61.71,RO,1854,7404,3,0,16,card,49433,2025-01-04 00:57:11
600.89,68.7,PL,3476,4912,0,0,61,card,42858,2025-01-04 01:15:56
346.1,69.87,BG,13,3897,0,1,28,wallet,35313,2025-01-04 01:37:57
325.48,89.44,IT,2783,4004,0,0,41,card,38386,2025-01-04 01:42:56
434.11,132.46,FR,2303,5101,0,0,89,bank_transfer,49134,2025-01-04 02:04:28
354.5,58.7,PL,4503,6860,1,0,88,card,23619,2025-01-04 02:09:49
299.5,305.5,BG,806,1135,0,0,11,card,24212,2025-01-04 02:14:11
502.06,56.0,NL,2513,2023,0,0,8,card,14378,2025-01-04 02:29:12
347.15,23.34,BG,1505,4288,0,0,76,bank_transfer,46176,2025-01-04 03:14:08
735.81,137.04,US,2835,796,0,0,34,card,23021,2025-01-04 03:20:09
485.16,115.83,DE,202,4811,2,0,17,cash,13920,2025-01-04 03:31:05
277.95,286.77,ES,2173,3440,0,0,44,wallet,5062,2025-01-04 03:35:36
354.18,92.06,US,114,7837,0,0,98,card,38513,2025-01-04 03:41:04
426.64,67.33,BG,2637,5325,0,0,33,card,35294,2025-01-04 03:43:19
636.94,152.68,GB,4149,2547,0,0,88,cash,22294,2025-01-04 04:10:11
469.47,544.6,IT,4350,3852,0,0,71,card,44367,2025-01-04 04:21:16
324.99,63.57,PL,4275,1590,0,0,37,bank_transfer,15771,2025-01-04 04:25:54
538.34,103.26,RO,935,18,1,0,21,card,21598,2025-01-04 04:30:14
580.34,65.16,BG,789,2566,1,0,15,card,31717,2025-01-04 04:38:26
363.43,37.14,DE,1595,2266,0,0,70,wallet,176,2025-01-04 04:44:24
157.64,80.68,NL,2494,309,0,0,53,card,10433,2025-01-04 04:47:57
375.46,347.23,US,2685,1512,2,0,23,card,35126,2025-01-04 04:53:10
555.58,245.31,RO,3028,4460,1,1,79,bank_transfer,11533,2025-01-04 04:56:04
563.35,130.69,RO,1640,1179,0,0,58,card,25528,2025-01-04 04:57:21
183.5,41.91,PL,1975,6865,0,0,68,card,37377,2025-01-04 05:09:01
464.16,176.48,DE,3419,6830,0,0,78,card,48055,2025-01-04 05:11:47
302.16,73.84,IT,4171,3954,1,0,66,wallet,47454,2025-01-04 05:17:24
248.31,20.22,US,2373,720,0,0,9,card,12148,2025-01-04 05:18:35
246.1,84.91,PL,1442,4482,1,0,13,bank_transfer,18723,2025-01-04 05:37:52
126.06,33.41,ES,3600,750,2,0,22,bank_transfer,15365,2025-01-04 05:37:56
225.49,93.65,DE,198,3945,0,0,7,card,13887,2025-01-04 05:44:26
443.69,40.78,FR,321,2937,1,0,65,bank_transfer,39422,2025-01-04 05:49:13
716.73,20.98,DE,2484,2102,0,0,87,wallet,35024,2025-01-04 05:51:56
386.25,20.17,PL,1240,7233,0,0,67,card,20727,2025-01-04 06:09:32
306.33,81.42,PL,2700,2702,0,0,30,bank_transfer,35464,2025-01-04 06:14:33
372.14,150.64,GB,460,6640,0,0,38,cash,13709,2025-01-04 06:28:02
531.3,46.74,GB,4861,1247,1,0,10,card,23398,2025-01-04 07:06:31
560.24,28.06,US,4079,2054,0,0,61,bank_transfer,36139,2025-01-04 07:30:19
527.21,191.44,RO,3121,7247,1,0,26,card,20560,2025-01-04 07:32:56
563.5,181.22,GB,2797,324,1,0,5,card,202,2025-01-04 07:35:56
477.96,119.26,PL,3066,7636,0,0,84,bank_transfer,24328,2025-01-04 07:50:29
617.57,16.45,FR,2436,4920,1,0,47,card,41999,2025-01-04 07:54:33
423.34,43.19,US,952,5876,2,0,37,card,2841,2025-01-04 07:59:27
285.77,125.38,RO,2753,3323,1,0,64,bank_transfer,41673,2025-01-04 08:02:22
404.93,19.68,RO,3090,1314,0,0,11,bank_transfer,40533,2025-01-04 08:02:37
512.27,61.83,NL,1934,1189,0,0,23,bank_transfer,28861,2025-01-04 08:20:25
358.5,117.23,BG,656,539,1,0,28,card,45951,2025-01-04 08:26:15
514.46,46.44,BG,2631,5305,0,0,81,bank_transfer,17259,2025-01-04 08:35:27
679.13,81.44,BG,4672,7405,3,0,88,cash,31858,2025-01-04 08:38:42
402.26,80.2,IT,1651,5821,1,0,95,card,37207,2025-01-04 08:42:29
410.4,60.01,PL,2861,4233,2,1,67,wallet,26521,2025-01-04 08:48:07
436.22,178.88,DE,4412,4305,0,0,47,card,34216,2025-01-04 08:58:59
459.86,200.62,NL,4167,57,0,0,53,wallet,8606,2025-01-04 09:17:48
417.21,35.19,PL,1069,7060,0,0,76,wallet,42003,2025-01-04 09:22:16
892.26,54.01,US,218,7738,3,0,60,bank_transfer,42249,2025-01-04 09:24:40
470.8,28.27,RO,313,2499,2,0,27,card,10487,2025-01-04 09:26:25
551.02,24.58,NL,4442,5736,0,0,75,card,47039,2025-01-04 09:30:57
832.26,180.44,DE,4843,7733,1,0,40,card,37372,2025-01-04 09:48:43
791.62,57.04,FR,4571,2185,1,0,65,card,39355,2025-01-04 10:02:36
436.62,19.03,FR,4142,4007,1,0,73,wallet,45027,2025-01-04 10:11:42
756.79,10.83,FR,2434,2027,0,0,88,card,17089,2025-01-04 10:34:38
317.84,46.83,RO,1393,582,0,0,35,card,26381,2025-01-04 10:42:13
700.42,53.05,GB,1790,6386,1,0,12,bank_transfer,3042,2025-01-04 10:50:43
623.43,53.36,PL,971,1321,0,0,39,card,43253,2025-01-04 11:05:11
552.97,99.42,BG,837,2792,0,0,26,cash,4386,2025-01-04 11:05:55
264.66,78.78,GB,2157,4935,0,0,96,card,12133,2025-01-04 11:26:06
618.03,38.34,FR,2033,3071,1,0,90,card,44968,2025-01-04 11:38:20
299.88,22.65,NL,459,1012,1,0,93,bank_transfer,32670,2025-01-04 11:50:33
590.83,6.73,IT,3837,2344,1,0,79,card,25936,2025-01-04 11:58:36
441.15,16.54,PL,1498,1960,0,0,8,cash,10377,2025-01-04 11:59:47
402.74,23.85,BG,4224,3825,1,0,16,card,40489,2025-01-04 12:01:26
514.36,67.69,RO,3548,408,1,0,64,card,38927,2025-01-04 12:25:47
583.25,71.8,ES,2894,6356,1,0,82,card,14062,2025-01-04 12:26:09
483.59,76.71,GB,330,7095,2,0,48,cash,44415,2025-01-04 12:30:47
260.25,59.24,BG,983,6593,0,0,12,wallet,30873,2025-01-04 12:44:06
498.26,92.32,FR,2573,1609,1,0,47,card,37247,2025-01-04 13:15:42
247.71,94.0,BG,1204,6495,0,0,87,card,5344,2025-01-04 13:32:03
435.38,28.34,FR,3632,5056,0,0,47,cash,12476,2025-01-04 13:35:21
212.12,63.08,PL,4176,2566,0,0,77,card,34011,2025-01-04 13:47:50
444.0,72.54,NL,2362,2754,0,0,53,cash,31025,2025-01-04 13:53:12
322.6,28.0,PL,2299,6073,0,0,4,bank_transfer,42419,2025-01-04 14:07:23
886.53,57.04,GB,1532,6207,1,0,39,bank_transfer,40611,2025-01-04 14:17:40
576.41,131.01,FR,3147,4518,0,0,31,card,37691,2025-01-04 14:18:03
476.69,47.86,PL,580,4917,0,0,61,cash,1335,2025-01-04 14:33:57
508.56,15.64,NL,4278,2576,0,0,19,card,45203,2025-01-04 14:35:07
313.7,128.07,FR,3014,5555,1,0,5,card,12545,2025-01-04 14:38:31
356.75,162.74,RO,241,4554,0,0,95,card,31659,2025-01-04 14:43:11
464.03,57.19,US,1139,7480,1,0,54,card,1218,2025-01-04 14:46:33
487.22,27.09,GB,4099,7179,2,0,74,card,18,2025-01-04 14:50:18
379.72,144.14,IT,3164,1737,1,0,41,card,17151,2025-01-04 14:52:08
5.0,85.2,NL,710,7406,2,0,28,card,26213,2025-01-04 14:54:20
460.32,122.06,IT,664,4525,1,0,42,bank_transfer,5731,2025-01-04 15:18:20
399.26,56.64,IT,2480,3799,1,0,64,card,28811,2025-01-04 15:24:13
163.34,100.12,DE,5,6609,1,0,26,cash,38059,2025-01-04 15:24:30
542.56,81.7,FR,1001,6318,0,0,94,card,1871,2025-01-04 15:50:56
133.76,89.71,GB,1457,3759,0,0,90,cash,43784,2025-01-04 15:53:09
632.99,48.93,PL,2325,5744,0,0,83,wallet,20702,2025-01-04 15:55:54
728.96,73.38,ES,2675,3275,0,0,54,card,24104,2025-01-04 16:05:38
226.5,48.92,BG,1625,703,1,0,11,bank_transfer,23543,2025-01-04 16:09:13
632.65,368.44,DE,1731,2436,1,0,31,wallet,33481,2025-01-04 16:13:43
459.43,74.82,DE,1222,5996,0,0,88,bank_transfer,38227,2025-01-04 16:38:55
393.64,167.88,PL,3757,7564,0,0,65,card,49910,2025-01-04 16:46:41
514.32,376.23,IT,109,1357,1,0,56,card,7029,2025-01-04 17:02:54
711.58,19.47,ES,1737,5044,1,0,98,card,45751,2025-01-04 17:05:48
573.25,56.87,NL,861,91,1,0,24,card,31339,2025-01-04 17:18:22
299.77,181.6,RO,4612,5774,1,0,41,bank_transfer,1699,2025-01-04 17:47:03
678.86,60.63,US,1672,7209,0,0,19,wallet,15596,2025-01-04 17:54:14
503.97,218.62,IT,1870,2683,0,0,28,cash,30736,2025-01-04 17:54:28
207.38,222.27,BG,2419,2683,0,0,83,bank_transfer,19901,2025-01-04 17:57:53
392.63,46.16,FR,1913,7727,0,0,53,bank_transfer,6704,2025-01-04 18:15:42
5.0,17.91,FR,3199,2531,1,0,15,bank_transfer,18788,2025-01-04 18:35:32
540.43,129.49,PL,4017,797,0,0,89,cash,14741,2025-01-04 19:00:07
323.92,109.53,BG,4872,412,1,0,11,card,24767,2025-01-04 19:03:13
446.91,23.08,DE,2047,3422,1,0,48,wallet,4765,2025-01-04 19:16:15
258.6,51.19,US,2755,6381,0,0,83,wallet,22671,2025-01-04 19:16:34
621.44,267.64,DE,4469,2631,0,0,72,card,10584,2025-01-04 19:18:19
486.74,70.68,FR,2516,3552,1,0,97,bank_transfer,9364,2025-01-04 19:34:26
812.45,56.92,NL,3882,3914,0,0,97,card,2228,2025-01-04 19:38:18
262.04,75.17,RO,921,6715,1,0,54,card,49359,2025-01-04 19:45:33
406.98,93.65,BG,3450,7870,0,0,82,wallet,47586,2025-01-04 20:27:03
340.95,117.95,GB,3244,2419,0,0,18,card,14028,2025-01-04 20:28:25
607.28,48.58,ES,282,4625,1,0,79,card,10523,2025-01-04 20:31:04
673.36,72.07,BG,3359,2602,2,0,66,card,22065,2025-01-04 21:08:11
639.5,57.27,NL,4991,5756,0,0,85,card,18587,2025-01-04 21:20:51
696.77,31.83,FR,133,6736,0,0,41,card,49141,2025-01-04 21:38:58
456.88,67.08,PL,3985,3051,1,0,84,bank_transfer,38493,2025-01-04 22:01:08
445.96,58.36,US,2905,1164,1,0,39,card,34775,2025-01-04 22:03:20
313.36,61.1,IT,1418,2231,0,0,15,cash,43734,2025-01-04 22:06:53
294.77,53.06,ES,1152,629,0,0,20,wallet,30874,2025-01-04 22:13:51
401.09,48.8,ES,2028,1441,0,0,19,card,38698,2025-01-04 22:35:33
264.25,31.33,RO,2045,2005,0,0,39,card,45694,2025-01-04 22:49:28
244.07,80.59,GB,4272,2550,0,0,5,card,8074,2025-01-04 22:58:49
481.63,54.69,FR,2265,5551,2,0,17,bank_transfer,75,2025-01-04 22:59:28
597.08,37.21,US,2286,3153,0,0,17,cash,19136,2025-01-04 23:27:43
453.34,185.55,BG,4495,7928,0,0,43,card,27102,2025-01-04 23:43:45
290.77,89.75,NL,4528,2464,0,0,24,cash,10647,2025-01-05 00:41:24
467.21,35.18,NL,3489,7840,0,0,92,card,18769,2025-01-05 00:52:35
321.45,105.83,US,4937,6443,1,0,23,cash,10878,2025-01-05 01:06:58
599.56,30.93,DE,1883,2923,0,0,25,card,46154,2025-01-05 01:12:14
405.47,84.73,ES,3621,831,0,0,6,bank_transfer,41405,2025-01-05 01:15:05
640.88,69.51,NL,1378,5616,2,0,75,wallet,36967,2025-01-05 01:16:13
767.24,13.3,FR,3898,3554,1,0,55,card,25464,2025-01-05 01:18:41
438.96,100.21,DE,2978,5644,0,1,59,card,44237,2025-01-05 01:46:39
421.82,19.92,DE,4079,4844,1,0,49,bank_transfer,47567,2025-01-05 01:57:37
305.34,101.91,BG,4645,3476,0,0,9,card,6091,2025-01-05 02:11:38
488.61,489.1,PL,2448,4131,0,0,82,bank_transfer,19145,2025-01-05 02:14:01
99.13,193.47,PL,2731,6828,1,0,60,bank_transfer,37702,2025-01-05 02:16:00
147.3,35.31,IT,3224,2260,0,0,41,card,27273,2025-01-05 02:22:16
406.23,50.3,IT,271,4600,0,0,58,card,24655,2025-01-05 02:31:38
251.02,147.45,ES,2521,5111,0,0,82,cash,35290,2025-01-05 03:15:47
234.13,100.46,BG,1046,4216,0,0,46,card,21891,2025-01-05 03:19:21
351.88,81.4,BG,1133,6130,0,0,58,wallet,33320,2025-01-05 03:34:44
417.47,56.84,ES,1493,4425,1,0,10,cash,11508,2025-01-05 03:42:39
481.95,24.82,RO,2026,6005,0,0,80,cash,37125,2025-01-05 04:11:39
373.03,61.67,GB,3389,2164,0,0,68,card,29497,2025-01-05 04:22:52
515.21,124.12,DE,2836,5013,0,0,24,card,35514,2025-01-05 04:25:50
792.24,33.32,DE,4896,3255,0,0,62,wallet,10679,2025-01-05 04:28:33
256.67,48.49,PL,1774,5310,0,0,54,card,6959,2025-01-05 04:48:07
232.32,31.99,NL,190,101,1,0,53,card,12059,2025-01-05 04:51:59
336.19,275.14,FR,3611,3810,0,0,14,cash,27196,2025-01-05 05:11:27
401.06,52.8,FR,3114,6943,0,0,80,bank_transfer,46597,2025-01-05 05:16:53
334.98,27.5,FR,4893,5637,0,0,85,bank_transfer,23018,2025-01-05 05:25:36
652.41,93.83,DE,3423,1329,0,0,51,card,15336,2025-01-05 05:27:00
601.84,124.33,BG,3489,6580,0,0,68,card,16397,2025-01-05 05:34:59
368.55,22.51,DE,878,4248,0,0,73,card,42828,2025-01-05 05:45:20
693.18,54.82,IT,3943,5586,2,0,35,bank_transfer,8332,2025-01-05 05:53:42
117.49,49.94,PL,3445,4521,0,0,42,wallet,16290,2025-01-05 05:53:57
553.35,21.66,PL,1648,185,0,0,43,card,28321,2025-01-05 06:26:04
495.32,252.17,DE,4601,6076,1,0,21,card,20048,2025-01-05 06:36:45
583.94,69.24,DE,3657,7147,0,0,86,cash,31328,2025-01-05 06:41:40
408.62,80.33,NL,4347,5889,0,0,99,card,26700,2025-01-05 06:46:55
330.14,108.1,NL,1063,7972,0,0,35,card,43459,2025-01-05 06:54:20
49.36,60.1,NL,469,6921,1,0,40,wallet,7990,2025-01-05 07:22:15
219.64,70.69,PL,3059,7526,0,0,59,card,49395,2025-01-05 07:33:29
257.49,116.0,BG,4007,2191,1,0,70,card,49517,2025-01-05 07:45:22
230.55,41.44,FR,125,2058,0,0,66,cash,9206,2025-01-05 08:07:33
655.06,33.59,FR,1344,1762,0,0,91,wallet,8107,2025-01-05 08:16:16
656.8,124.35,NL,2088,1298,0,0,89,card,20711,2025-01-05 08:17:20
421.35,258.98,FR,3372,6203,0,0,56,card,39034,2025-01-05 08:48:34
334.21,99.34,IT,3376,5778,0,0,59,card,19155,2025-01-05 08:56:17
574.37,154.7,NL,3055,1363,0,0,39,wallet,25186,2025-01-05 09:08:57
525.24,85.77,GB,2583,322,1,0,68,card,33640,2025-01-05 09:11:03
263.37,103.4,DE,4923,2650,0,0,6,bank_transfer,49168,2025-01-05 09:32:35
196.28,74.28,ES,4137,5633,0,0,17,card,34619,2025-01-05 09:35:16
390.24,34.5,PL,4395,4982,0,0,82,cash,578,2025-01-05 09:48:33
547.12,54.53,FR,4137,4111,0,0,42,wallet,36091,2025-01-05 10:00:15
416.78,106.13,ES,947,268,2,0,9,card,5487,2025-01-05 10:05:10
542.26,98.83,IT,3093,7131,0,0,8,card,5794,2025-01-05 10:23:12
220.8,179.29,US,4981,6356,0,0,72,card,23639,2025-01-05 10:34:28
217.48,81.59,FR,3333,6608,2,0,47,card,47528,2025-01-05 11:03:01
5.0,135.01,BG,1817,6246,0,0,39,wallet,28241,2025-01-05 11:11:34
5.0,32.81,BG,2280,3479,1,0,69,card,16010,2025-01-05 11:13:25
429.02,249.24,IT,3554,2590,1,0,13,card,45487,2025-01-05 11:16:13
450.25,146.73,NL,4965,5793,1,0,46,card,36867,2025-01-05 11:25:25
547.82,309.74,GB,3028,7228,0,0,14,wallet,5398,2025-01-05 11:26:18
511.42,36.74,US,3825,5798,0,0,40,card,40356,2025-01-05 11:30:26
250.47,77.01,US,2717,685,2,0,40,card,4201,2025-01-05 11:38:52
432.12,248.55,FR,3646,1944,2,0,73,wallet,2613,2025-01-05 12:07:01
1071.4,72.31,RO,1355,7115,0,0,91,card,13350,2025-01-05 12:08:02
442.56,35.61,ES,4764,4383,0,0,9,bank_transfer,12332,2025-01-05 12:15:02
790.37,124.33,RO,549,3992,0,0,68,card,16921,2025-01-05 12:17:40
704.79,16.19,FR,2633,4253,1,0,99,cash,23425,2025-01-05 12:18:30
298.43,54.84,FR,677,4528,1,0,2,cash,17445,2025-01-05 12:28:01
178.29,49.02,IT,2991,7835,1,0,61,wallet,49117,2025-01-05 12:34:50
396.29,57.65,BG,689,1379,0,0,81,card,21981,2025-01-05 12:49:24
400.73,154.45,PL,567,4267,1,0,17,wallet,2093,2025-01-05 12:52:20
587.25,37.54,GB,583,1405,1,0,32,cash,1346,2025-01-05 12:54:26
531.1,35.31,GB,1390,1828,0,0,24,cash,72,2025-01-05 13:17:40
439.78,133.86,ES,427,3107,0,0,86,card,4894,2025-01-05 13:20:41
214.1,37.66,IT,4223,929,1,0,34,bank_transfer,43134,2025-01-05 13:31:26
395.25,277.78,FR,2401,3241,0,0,88,wallet,34262,2025-01-05 13:36:43
231.23,29.79,NL,4518,122,0,0,87,bank_transfer,11359,2025-01-05 13:45:30
612.76,50.53,ES,3669,5198,0,0,72,card,7417,2025-01-05 13:48:50
496.2,131.15,RO,1139,5311,0,0,19,wallet,42852,2025-01-05 14:15:35
458.08,135.36,RO,3147,742,0,0,89,bank_transfer,1868,2025-01-05 14:35:21
615.68,14.9,PL,4935,4452,0,0,56,bank_transfer,19393,2025-01-05 14:41:22
452.69,40.38,GB,3320,1743,0,0,89,bank_transfer,44397,2025-01-05 15:05:34
705.59,57.78,DE,3341,5045,1,0,13,card,16999,2025-01-05 15:21:56
729.61,28.5,ES,4138,1391,0,0,6,bank_transfer,42865,2025-01-05 15:22:33
361.58,24.24,PL,2500,978,1,0,57,card,26056,2025-01-05 15:35:00
494.51,85.49,FR,2671,4101,2,0,83,card,31625,2025-01-05 15:37:46
564.82,114.53,PL,864,1444,0,0,37,wallet,19002,2025-01-05 15:40:35
679.06,44.44,ES,2921,3024,0,0,47,card,36937,2025-01-05 15:53:24
528.67,29.19,BG,4746,3293,2,0,78,card,45796,2025-01-05 15:59:10
,28.75,GB,1581,7433,0,0,74,bank_transfer,19983,2025-01-05 16:16:45
251.11,56.99,RO,3899,3871,0,0,36,card,27154,2025-01-05 16:20:02
316.65,21.23,DE,1786,3409,0,0,83,card,5157,2025-01-05 16:36:44
134.8,13.8,RO,4890,1605,1,0,23,bank_transfer,18871,2025-01-05 16:40:45
640.87,64.09,ES,2917,4761,0,0,32,card,10292,2025-01-05 16:41:05
324.09,18.64,ES,3457,3558,1,0,26,wallet,34739,2025-01-05 16:44:39
260.18,67.06,IT,1642,7470,1,0,59,card,49923,2025-01-05 16:49:59
240.52,44.21,GB,3233,7932,0,0,89,cash,46579,2025-01-05 16:52:48
642.47,24.59,FR,1339,3222,1,0,33,card,6777,2025-01-05 17:03:08
227.21,71.16,NL,3634,4851,0,0,79,bank_transfer,9089,2025-01-05 17:18:44
606.22,20.6,FR,441,6522,2,0,12,cash,32050,2025-01-05 17:22:34
563.51,58.95,GB,1474,942,0,0,26,bank_transfer,20501,2025-01-05 17:53:54
530.4,83.75,US,3256,4513,0,0,75,card,28941,2025-01-05 17:55:30
